"Index","DJI.Open","DJI.High","DJI.Low","DJI.Close","DJI.Volume","DJI.Adjusted"
"2017-03-27",20551,20551,20551,20551,228916982,20551
"2017-03-28",20701.5,20701.5,20701.5,20701.5,248641923,20701.5
"2017-03-29",20659.300781,20659.300781,20659.300781,20659.300781,214596010,20659.300781
"2017-03-30",20728.5,20728.5,20728.5,20728.5,227691820,20728.5
"2017-03-31",20663.199219,20663.199219,20663.199219,20663.199219,247557153,20663.199219
"2017-04-03",20650.199219,20650.199219,20650.199219,20650.199219,243458094,20650.199219
"2017-04-04",20689.199219,20689.199219,20689.199219,20689.199219,213502099,20689.199219
"2017-04-05",20648.199219,20648.199219,20648.199219,20648.199219,260885895,20648.199219
"2017-04-06",20662.900391,20662.900391,20662.900391,20662.900391,209655902,20662.900391
"2017-04-07",20656.099609,20656.099609,20656.099609,20656.099609,192054939,20656.099609
"2017-04-10",20658,20658,20658,20658,188345284,20658
"2017-04-11",20651.300781,20651.300781,20651.300781,20651.300781,232341508,20651.300781
"2017-04-12",20591.900391,20591.900391,20591.900391,20591.900391,230664931,20591.900391
"2017-04-13",20453.199219,20453.199219,20453.199219,20453.199219,211869215,20453.199219
"2017-04-17",20636.900391,20636.900391,20636.900391,20636.900391,189703564,20636.900391
"2017-04-18",20523.300781,20523.300781,20523.300781,20523.300781,241474124,20523.300781
"2017-04-19",20404.5,20404.5,20404.5,20404.5,264330117,20404.5
"2017-04-20",20578.699219,20578.699219,20578.699219,20578.699219,278246373,20578.699219
"2017-04-21",20547.800781,20547.800781,20547.800781,20547.800781,330925027,20547.800781
"2017-04-24",20763.900391,20763.900391,20763.900391,20763.900391,296454794,20763.900391
"2017-04-25",20996.099609,20996.099609,20996.099609,20996.099609,302460492,20996.099609
"2017-04-26",20975.099609,20975.099609,20975.099609,20975.099609,291580675,20975.099609
"2017-04-27",20981.300781,20981.300781,20981.300781,20981.300781,275395004,20981.300781
"2017-04-28",20940.5,20940.5,20940.5,20940.5,279343579,20940.5
"2017-05-01",20913.5,20913.5,20913.5,20913.5,254997304,20913.5
"2017-05-02",20949.900391,20949.900391,20949.900391,20949.900391,299470340,20949.900391
"2017-05-03",20957.900391,20957.900391,20957.900391,20957.900391,280675428,20957.900391
"2017-05-04",20951.5,20951.5,20951.5,20951.5,246264496,20951.5
"2017-05-05",21006.900391,21006.900391,21006.900391,21006.900391,232501240,21006.900391
"2017-05-08",21012.300781,21012.300781,21012.300781,21012.300781,231128936,21012.300781
"2017-05-09",20975.800781,20975.800781,20975.800781,20975.800781,233240986,20975.800781
"2017-05-10",20943.099609,20943.099609,20943.099609,20943.099609,246950385,20943.099609
"2017-05-11",20919.400391,20919.400391,20919.400391,20919.400391,241836465,20919.400391
"2017-05-12",20896.599609,20896.599609,20896.599609,20896.599609,259599288,20896.599609
"2017-05-15",20981.900391,20981.900391,20981.900391,20981.900391,259240910,20981.900391
"2017-05-16",20979.800781,20979.800781,20979.800781,20979.800781,284216855,20979.800781
"2017-05-17",20606.900391,20606.900391,20606.900391,20606.900391,373289093,20606.900391
"2017-05-18",20663,20663,20663,20663,397112800,20663
"2017-05-19",20804.800781,20804.800781,20804.800781,20804.800781,311762976,20804.800781
"2017-05-22",20894.800781,20894.800781,20894.800781,20894.800781,227899156,20894.800781
"2017-05-23",20937.900391,20937.900391,20937.900391,20937.900391,214290286,20937.900391
"2017-05-24",21012.400391,21012.400391,21012.400391,21012.400391,247252541,21012.400391
"2017-05-25",21083,21083,21083,21083,234184496,21083
"2017-05-26",21080.300781,21080.300781,21080.300781,21080.300781,191932697,21080.300781
"2017-05-30",21029.5,21029.5,21029.5,21029.5,206599238,21029.5
"2017-05-31",21008.699219,21008.699219,21008.699219,21008.699219,271804214,21008.699219
"2017-06-01",21144.199219,21144.199219,21144.199219,21144.199219,241323740,21144.199219
"2017-06-02",21206.300781,21206.300781,21206.300781,21206.300781,289147689,21206.300781
"2017-06-05",21184,21184,21184,21184,230365214,21184
"2017-06-06",21136.199219,21136.199219,21136.199219,21136.199219,244537372,21136.199219
"2017-06-07",21173.699219,21173.699219,21173.699219,21173.699219,223052635,21173.699219
"2017-06-08",21182.5,21182.5,21182.5,21182.5,274871502,21182.5
"2017-06-09",21272,21272,21272,21272,342299932,21272
"2017-06-12",21235.699219,21235.699219,21235.699219,21235.699219,476517528,21235.699219
"2017-06-13",21328.5,21328.5,21328.5,21328.5,289704988,21328.5
"2017-06-14",21374.599609,21374.599609,21374.599609,21374.599609,264599540,21374.599609
"2017-06-15",21359.900391,21359.900391,21359.900391,21359.900391,281343539,21359.900391
"2017-06-16",21384.300781,21384.300781,21384.300781,21384.300781,405698509,21384.300781
"2017-06-19",21529,21529,21529,21529,234779566,21529
"2017-06-20",21467.099609,21467.099609,21467.099609,21467.099609,267187415,21467.099609
"2017-06-21",21410,21410,21410,21410,256772118,21410
"2017-06-22",21397.300781,21397.300781,21397.300781,21397.300781,223237215,21397.300781
"2017-06-23",21394.800781,21394.800781,21394.800781,21394.800781,224760979,21394.800781
"2017-06-26",21409.599609,21409.599609,21409.599609,21409.599609,203719177,21409.599609
"2017-06-27",21310.699219,21310.699219,21310.699219,21310.699219,247154690,21310.699219
"2017-06-28",21454.599609,21454.599609,21454.599609,21454.599609,234227826,21454.599609
"2017-06-29",21287,21287,21287,21287,300599577,21287
"2017-06-30",21349.599609,21349.599609,21349.599609,21349.599609,253708724,21349.599609
"2017-07-03",21479.300781,21479.300781,21479.300781,21479.300781,186811745,21479.300781
"2017-07-05",21478.199219,21478.199219,21478.199219,21478.199219,231013096,21478.199219
"2017-07-06",21320,21320,21320,21320,277734371,21320
"2017-07-07",21414.300781,21414.300781,21414.300781,21414.300781,209593779,21414.300781
"2017-07-10",21408.5,21408.5,21408.5,21408.5,222552907,21408.5
"2017-07-11",21409.099609,21409.099609,21409.099609,21409.099609,209657816,21409.099609
"2017-07-12",21532.099609,21532.099609,21532.099609,21532.099609,223314326,21532.099609
"2017-07-13",21553.099609,21553.099609,21553.099609,21553.099609,196064753,21553.099609
"2017-07-14",21637.699219,21637.699219,21637.699219,21637.699219,200297572,21637.699219
"2017-07-17",21629.699219,21629.699219,21629.699219,21629.699219,197177639,21629.699219
"2017-07-18",21574.699219,21574.699219,21574.699219,21574.699219,223059179,21574.699219
"2017-07-19",21640.800781,21640.800781,21640.800781,21640.800781,214637628,21640.800781
"2017-07-20",21611.800781,21611.800781,21611.800781,21611.800781,262091723,21611.800781
"2017-07-21",21580.099609,21580.099609,21580.099609,21580.099609,321076317,21580.099609
"2017-07-24",21513.199219,21513.199219,21513.199219,21513.199219,227052818,21513.199219
"2017-07-25",21613.400391,21613.400391,21613.400391,21613.400391,268905853,21613.400391
"2017-07-26",21711,21711,21711,21711,245131020,21711
"2017-07-27",21796.5,21796.5,21796.5,21796.5,347651038,21796.5
"2017-07-28",21830.300781,21830.300781,21830.300781,21830.300781,263893355,21830.300781
"2017-07-31",21891.099609,21891.099609,21891.099609,21891.099609,237954538,21891.099609
"2017-08-01",21963.900391,21963.900391,21963.900391,21963.900391,290487506,21963.900391
"2017-08-02",22016.199219,22016.199219,22016.199219,22016.199219,304651677,22016.199219
"2017-08-03",22026.099609,22026.099609,22026.099609,22026.099609,246377062,22026.099609
"2017-08-04",22092.800781,22092.800781,22092.800781,22092.800781,214978554,22092.800781
"2017-08-07",22118.400391,22118.400391,22118.400391,22118.400391,181020059,22118.400391
"2017-08-08",22085.300781,22085.300781,22085.300781,22085.300781,225935021,22085.300781
"2017-08-09",22048.699219,22048.699219,22048.699219,22048.699219,253867373,22048.699219
"2017-08-10",21844,21844,21844,21844,268736918,21844
"2017-08-11",21858.300781,21858.300781,21858.300781,21858.300781,216095372,21858.300781
"2017-08-14",21993.699219,21993.699219,21993.699219,21993.699219,196899444,21993.699219
"2017-08-15",21999,21999,21999,21999,232164541,21999
"2017-08-16",22024.900391,22024.900391,22024.900391,22024.900391,230810426,22024.900391
"2017-08-17",21750.699219,21750.699219,21750.699219,21750.699219,272919621,21750.699219
"2017-08-18",21674.5,21674.5,21674.5,21674.5,276377618,21674.5
"2017-08-21",21703.800781,21703.800781,21703.800781,21703.800781,209297843,21703.800781
"2017-08-22",21899.900391,21899.900391,21899.900391,21899.900391,209681368,21899.900391
"2017-08-23",21812.099609,21812.099609,21812.099609,21812.099609,195632248,21812.099609
"2017-08-24",21783.400391,21783.400391,21783.400391,21783.400391,195656105,21783.400391
"2017-08-25",21813.699219,21813.699219,21813.699219,21813.699219,184810970,21813.699219
"2017-08-28",21808.400391,21808.400391,21808.400391,21808.400391,162102404,21808.400391
"2017-08-29",21865.400391,21865.400391,21865.400391,21865.400391,200113052,21865.400391
"2017-08-30",21892.400391,21892.400391,21892.400391,21892.400391,204126295,21892.400391
"2017-08-31",21948.099609,21948.099609,21948.099609,21948.099609,276360357,21948.099609
"2017-09-01",21987.599609,21987.599609,21987.599609,21987.599609,228058070,21987.599609
"2017-09-05",21753.300781,21753.300781,21753.300781,21753.300781,286406513,21753.300781
"2017-09-06",21807.599609,21807.599609,21807.599609,21807.599609,250761376,21807.599609
"2017-09-07",21784.800781,21784.800781,21784.800781,21784.800781,300254588,21784.800781
"2017-09-08",21797.800781,21797.800781,21797.800781,21797.800781,247775391,21797.800781
"2017-09-11",22057.400391,22057.400391,22057.400391,22057.400391,257741201,22057.400391
"2017-09-12",22118.900391,22118.900391,22118.900391,22118.900391,324765620,22118.900391
"2017-09-13",22158.199219,22158.199219,22158.199219,22158.199219,254516745,22158.199219
"2017-09-14",22203.5,22203.5,22203.5,22203.5,254455328,22203.5
"2017-09-15",22268.300781,22268.300781,22268.300781,22268.300781,354886279,22268.300781
"2017-09-18",22331.300781,22331.300781,22331.300781,22331.300781,245972885,22331.300781
"2017-09-19",22370.800781,22370.800781,22370.800781,22370.800781,251383777,22370.800781
"2017-09-20",22412.599609,22412.599609,22412.599609,22412.599609,271764380,22412.599609
"2017-09-21",22359.199219,22359.199219,22359.199219,22359.199219,238880386,22359.199219
"2017-09-22",22349.599609,22349.599609,22349.599609,22349.599609,258892279,22349.599609
"2017-09-25",22296.099609,22296.099609,22296.099609,22296.099609,273150079,22296.099609
"2017-09-26",22284.300781,22284.300781,22284.300781,22284.300781,246879335,22284.300781
"2017-09-27",22340.699219,22340.699219,22340.699219,22340.699219,293932071,22340.699219
"2017-09-28",22381.199219,22381.199219,22381.199219,22381.199219,217654442,22381.199219
"2017-09-29",22405.099609,22405.099609,22405.099609,22405.099609,218990738,22405.099609
"2017-10-02",22557.599609,22557.599609,22557.599609,22557.599609,229042383,22557.599609
"2017-10-03",22641.699219,22641.699219,22641.699219,22641.699219,213844748,22641.699219
"2017-10-04",22661.599609,22661.599609,22661.599609,22661.599609,206730434,22661.599609
"2017-10-05",22775.400391,22775.400391,22775.400391,22775.400391,204118006,22775.400391
"2017-10-06",22773.699219,22773.699219,22773.699219,22773.699219,173553030,22773.699219
"2017-10-09",22761.099609,22761.099609,22761.099609,22761.099609,268957670,22761.099609
"2017-10-10",22830.699219,22830.699219,22830.699219,22830.699219,281754781,22830.699219
"2017-10-11",22872.900391,22872.900391,22872.900391,22872.900391,267440222,22872.900391
"2017-10-12",22841,22841,22841,22841,252142377,22841
"2017-10-13",22871.699219,22871.699219,22871.699219,22871.699219,221035882,22871.699219
"2017-10-16",22957,22957,22957,22957,217091762,22957
"2017-10-17",22997.400391,22997.400391,22997.400391,22997.400391,232991573,22997.400391
"2017-10-18",23157.599609,23157.599609,23157.599609,23157.599609,244419617,23157.599609
"2017-10-19",23163,23163,23163,23163,304895487,23163
"2017-10-20",23328.599609,23328.599609,23328.599609,23328.599609,408535308,23328.599609
"2017-10-23",23274,23274,23274,23274,397455051,23274
"2017-10-24",23441.800781,23441.800781,23441.800781,23441.800781,354792452,23441.800781
"2017-10-25",23329.5,23329.5,23329.5,23329.5,353069671,23329.5
"2017-10-26",23400.900391,23400.900391,23400.900391,23400.900391,326313866,23400.900391
"2017-10-27",23434.199219,23434.199219,23434.199219,23434.199219,471447658,23434.199219
"2017-10-30",23348.699219,23348.699219,23348.699219,23348.699219,390487292,23348.699219
"2017-10-31",23377.199219,23377.199219,23377.199219,23377.199219,333589766,23377.199219
"2017-11-01",23435,23435,23435,23435,332290230,23435
"2017-11-02",23516.300781,23516.300781,23516.300781,23516.300781,301873023,23516.300781
"2017-11-03",23539.199219,23539.199219,23539.199219,23539.199219,286656846,23539.199219
"2017-11-06",23548.400391,23548.400391,23548.400391,23548.400391,277213098,23548.400391
"2017-11-07",23557.199219,23557.199219,23557.199219,23557.199219,240315596,23557.199219
"2017-11-08",23563.400391,23563.400391,23563.400391,23563.400391,216367081,23563.400391
"2017-11-09",23461.900391,23461.900391,23461.900391,23461.900391,276386818,23461.900391
"2017-11-10",23422.199219,23422.199219,23422.199219,23422.199219,296026573,23422.199219
"2017-11-13",23439.699219,23439.699219,23439.699219,23439.699219,428238740,23439.699219
"2017-11-14",23409.5,23409.5,23409.5,23409.5,524446860,23409.5
"2017-11-15",23271.300781,23271.300781,23271.300781,23271.300781,364513529,23271.300781
"2017-11-16",23458.400391,23458.400391,23458.400391,23458.400391,363156485,23458.400391
"2017-11-17",23358.199219,23358.199219,23358.199219,23358.199219,334959187,23358.199219
"2017-11-20",23430.300781,23430.300781,23430.300781,23430.300781,276430764,23430.300781
"2017-11-21",23590.800781,23590.800781,23590.800781,23590.800781,267162215,23590.800781
"2017-11-22",23526.199219,23526.199219,23526.199219,23526.199219,224050963,23526.199219
"2017-11-24",23558,23558,23558,23558,118612873,23558
"2017-11-27",23580.800781,23580.800781,23580.800781,23580.800781,237394282,23580.800781
"2017-11-28",23836.699219,23836.699219,23836.699219,23836.699219,280779619,23836.699219
"2017-11-29",23940.699219,23940.699219,23940.699219,23940.699219,364760765,23940.699219
"2017-11-30",24272.400391,24272.400391,24272.400391,24272.400391,356377418,24272.400391
"2017-12-01",24231.599609,24231.599609,24231.599609,24231.599609,358548034,24231.599609
"2017-12-04",24290,24290,24290,24290,366009290,24290
"2017-12-05",24180.599609,24180.599609,24180.599609,24180.599609,313316261,24180.599609
"2017-12-06",24140.900391,24140.900391,24140.900391,24140.900391,260006053,24140.900391
"2017-12-07",24211.5,24211.5,24211.5,24211.5,258951494,24211.5
"2017-12-08",24329.199219,24329.199219,24329.199219,24329.199219,245267687,24329.199219
"2017-12-11",24386,24386,24386,24386,247807953,24386
"2017-12-12",24504.800781,24504.800781,24504.800781,24504.800781,281499176,24504.800781
"2017-12-13",24585.400391,24585.400391,24585.400391,24585.400391,268906158,24585.400391
"2017-12-14",24508.699219,24508.699219,24508.699219,24508.699219,263488459,24508.699219
"2017-12-15",24651.699219,24651.699219,24651.699219,24651.699219,404077613,24651.699219
"2017-12-18",24792.199219,24792.199219,24792.199219,24792.199219,293561104,24792.199219
"2017-12-19",24754.699219,24754.699219,24754.699219,24754.699219,281946349,24754.699219
"2017-12-20",24726.699219,24726.699219,24726.699219,24726.699219,289104103,24726.699219
"2017-12-21",24782.300781,24782.300781,24782.300781,24782.300781,273950072,24782.300781
"2017-12-22",24754.099609,24754.099609,24754.099609,24754.099609,212451198,24754.099609
"2017-12-26",24746.199219,24746.199219,24746.199219,24746.199219,176199274,24746.199219
"2017-12-27",24774.300781,24774.300781,24774.300781,24774.300781,183366764,24774.300781
"2017-12-28",24837.5,24837.5,24837.5,24837.5,172073077,24837.5
"2017-12-29",24719.199219,24719.199219,24719.199219,24719.199219,201338243,24719.199219
"2018-01-02",24824,24824,24824,24824,285673487,24824
"2018-01-03",24922.699219,24922.699219,24922.699219,24922.699219,421035113,24922.699219
"2018-01-04",25075.099609,25075.099609,25075.099609,25075.099609,361273375,25075.099609
"2018-01-05",25295.900391,25295.900391,25295.900391,25295.900391,305122391,25295.900391
"2018-01-08",25283,25283,25283,25283,278355041,25283
"2018-01-09",25385.800781,25385.800781,25385.800781,25385.800781,289067837,25385.800781
"2018-01-10",25369.099609,25369.099609,25369.099609,25369.099609,296750186,25369.099609
"2018-01-11",25574.699219,25574.699219,25574.699219,25574.699219,301754684,25574.699219
"2018-01-12",25803.199219,25803.199219,25803.199219,25803.199219,320961508,25803.199219
"2018-01-16",25792.900391,25792.900391,25792.900391,25792.900391,493733029,25792.900391
"2018-01-17",26115.699219,26115.699219,26115.699219,26115.699219,456795707,26115.699219
"2018-01-18",26017.800781,26017.800781,26017.800781,26017.800781,420043811,26017.800781
"2018-01-19",26071.699219,26071.699219,26071.699219,26071.699219,505535687,26071.699219
"2018-01-22",26214.599609,26214.599609,26214.599609,26214.599609,356291964,26214.599609
"2018-01-23",26210.800781,26210.800781,26210.800781,26210.800781,381476063,26210.800781
"2018-01-24",26252.099609,26252.099609,26252.099609,26252.099609,454733009,26252.099609
"2018-01-25",26392.800781,26392.800781,26392.800781,26392.800781,359160627,26392.800781
"2018-01-26",26616.699219,26616.699219,26616.699219,26616.699219,392901932,26616.699219
"2018-01-29",26439.5,26439.5,26439.5,26439.5,357427120,26439.5
"2018-01-30",26076.900391,26076.900391,26076.900391,26076.900391,393504260,26076.900391
"2018-01-31",26149.400391,26149.400391,26149.400391,26149.400391,381145181,26149.400391
"2018-02-01",26186.699219,26186.699219,26186.699219,26186.699219,357257053,26186.699219
"2018-02-02",25521,25521,25521,25521,462433953,25521
"2018-02-05",24345.800781,24345.800781,24345.800781,24345.800781,638326016,24345.800781
"2018-02-06",24912.800781,24912.800781,24912.800781,24912.800781,758232539,24912.800781
"2018-02-07",24893.300781,24893.300781,24893.300781,24893.300781,448665694,24893.300781
"2018-02-08",23860.5,23860.5,23860.5,23860.5,593628300,23860.5
"2018-02-09",24190.900391,24190.900391,24190.900391,24190.900391,672736011,24190.900391
"2018-02-12",24601.300781,24601.300781,24601.300781,24601.300781,414957262,24601.300781
"2018-02-13",24640.400391,24640.400391,24640.400391,24640.400391,314500070,24640.400391
"2018-02-14",24893.5,24893.5,24893.5,24893.5,379869889,24893.5
"2018-02-15",25200.400391,25200.400391,25200.400391,25200.400391,374439655,25200.400391
"2018-02-16",25219.400391,25219.400391,25219.400391,25219.400391,353649052,25219.400391
"2018-02-20",24964.800781,24964.800781,24964.800781,24964.800781,358925641,24964.800781
"2018-02-21",24797.800781,24797.800781,24797.800781,24797.800781,382984500,24797.800781
"2018-02-22",24962.5,24962.5,24962.5,24962.5,335453327,24962.5
"2018-02-23",25310,25310,25310,25310,294683488,25310
"2018-02-26",25709.300781,25709.300781,25709.300781,25709.300781,410343463,25709.300781
"2018-02-27",25410,25410,25410,25410,386185183,25410
"2018-02-28",25029.199219,25029.199219,25029.199219,25029.199219,351269555,25029.199219
"2018-03-01",24609,24609,24609,24609,453057669,24609
"2018-03-02",24538.099609,24538.099609,24538.099609,24538.099609,386781758,24538.099609
"2018-03-05",24874.800781,24874.800781,24874.800781,24874.800781,328027678,24874.800781
"2018-03-06",24884.099609,24884.099609,24884.099609,24884.099609,292777978,24884.099609
"2018-03-07",24801.400391,24801.400391,24801.400391,24801.400391,327246185,24801.400391
"2018-03-08",24895.199219,24895.199219,24895.199219,24895.199219,273641213,24895.199219
"2018-03-09",25335.699219,25335.699219,25335.699219,25335.699219,315459542,25335.699219
"2018-03-12",25178.599609,25178.599609,25178.599609,25178.599609,310462891,25178.599609
"2018-03-13",25007,25007,25007,25007,395927945,25007
"2018-03-14",24758.099609,24758.099609,24758.099609,24758.099609,317085078,24758.099609
"2018-03-15",24873.699219,24873.699219,24873.699219,24873.699219,284998571,24873.699219
"2018-03-16",24946.5,24946.5,24946.5,24946.5,362740401,24946.5
"2018-03-19",24610.900391,24610.900391,24610.900391,24610.900391,304600212,24610.900391
"2018-03-20",24727.300781,24727.300781,24727.300781,24727.300781,294183274,24727.300781
"2018-03-21",24682.300781,24682.300781,24682.300781,24682.300781,292973775,24682.300781
"2018-03-22",23957.900391,23957.900391,23957.900391,23957.900391,379353702,23957.900391
"2018-03-23",23533.199219,23533.199219,23533.199219,23533.199219,417779599,23533.199219
"2018-03-26",24202.599609,24202.599609,24202.599609,24202.599609,403647757,24202.599609
"2018-03-27",23857.699219,23857.699219,23857.699219,23857.699219,470812174,23857.699219
"2018-03-28",23848.400391,23848.400391,23848.400391,23848.400391,490140510,23848.400391
"2018-03-29",24103.099609,24103.099609,24103.099609,24103.099609,346255293,24103.099609
"2018-04-02",23644.199219,23644.199219,23644.199219,23644.199219,442504725,23644.199219
"2018-04-03",24033.400391,24033.400391,24033.400391,24033.400391,338554011,24033.400391
"2018-04-04",24264.300781,24264.300781,24264.300781,24264.300781,335577964,24264.300781
"2018-04-05",24505.199219,24505.199219,24505.199219,24505.199219,296518991,24505.199219
"2018-04-06",23932.800781,23932.800781,23932.800781,23932.800781,333818693,23932.800781
"2018-04-09",23979.099609,23979.099609,23979.099609,23979.099609,298530757,23979.099609
"2018-04-10",24408,24408,24408,24408,318707461,24408
"2018-04-11",24189.5,24189.5,24189.5,24189.5,250285647,24189.5
"2018-04-12",24483,24483,24483,24483,284729861,24483
"2018-04-13",24360.099609,24360.099609,24360.099609,24360.099609,290022169,24360.099609
"2018-04-16",24573,24573,24573,24573,267654912,24573
"2018-04-17",24786.599609,24786.599609,24786.599609,24786.599609,303688689,24786.599609
"2018-04-18",24748.099609,24748.099609,24748.099609,24748.099609,268228657,24748.099609
"2018-04-19",24664.900391,24664.900391,24664.900391,24664.900391,342926280,24664.900391
"2018-04-20",24462.900391,24462.900391,24462.900391,24462.900391,473139517,24462.900391
"2018-04-23",24448.699219,24448.699219,24448.699219,24448.699219,289307489,24448.699219
"2018-04-24",24024.099609,24024.099609,24024.099609,24024.099609,425705584,24024.099609
"2018-04-25",24083.800781,24083.800781,24083.800781,24083.800781,388100636,24083.800781
"2018-04-26",24322.300781,24322.300781,24322.300781,24322.300781,324545543,24322.300781
"2018-04-27",24311.199219,24311.199219,24311.199219,24311.199219,361102931,24311.199219
"2018-04-30",24163.099609,24163.099609,24163.099609,24163.099609,312153222,24163.099609
"2018-05-01",24099,24099,24099,24099,335974189,24099
"2018-05-02",23925,23925,23925,23925,340248471,23925
"2018-05-03",23930.099609,23930.099609,23930.099609,23930.099609,330781352,23930.099609
"2018-05-04",24262.5,24262.5,24262.5,24262.5,282797665,24262.5
"2018-05-07",24357.300781,24357.300781,24357.300781,24357.300781,266998363,24357.300781
"2018-05-08",24360.199219,24360.199219,24360.199219,24360.199219,282621694,24360.199219
"2018-05-09",24542.5,24542.5,24542.5,24542.5,320576067,24542.5
"2018-05-10",24739.5,24739.5,24739.5,24739.5,258668730,24739.5
"2018-05-11",24831.199219,24831.199219,24831.199219,24831.199219,229387388,24831.199219
"2018-05-14",24899.400391,24899.400391,24899.400391,24899.400391,227684188,24899.400391
"2018-05-15",24706.400391,24706.400391,24706.400391,24706.400391,251381836,24706.400391
"2018-05-16",24768.900391,24768.900391,24768.900391,24768.900391,239119001,24768.900391
"2018-05-17",24714,24714,24714,24714,282859935,24714
"2018-05-18",24715.099609,24715.099609,24715.099609,24715.099609,228292809,24715.099609
"2018-05-21",25013.300781,25013.300781,25013.300781,25013.300781,266720636,25013.300781
"2018-05-22",24834.400391,24834.400391,24834.400391,24834.400391,248107530,24834.400391
"2018-05-23",24886.800781,24886.800781,24886.800781,24886.800781,333793054,24886.800781
"2018-05-24",24811.800781,24811.800781,24811.800781,24811.800781,295108327,24811.800781
"2018-05-25",24753.099609,24753.099609,24753.099609,24753.099609,222301700,24753.099609
"2018-05-29",24361.400391,24361.400391,24361.400391,24361.400391,322937944,24361.400391
"2018-05-30",24667.800781,24667.800781,24667.800781,24667.800781,276252332,24667.800781
"2018-05-31",24415.800781,24415.800781,24415.800781,24415.800781,281659712,24415.800781
"2018-06-01",24635.199219,24635.199219,24635.199219,24635.199219,281529075,24635.199219
"2018-06-04",24813.699219,24813.699219,24813.699219,24813.699219,308420834,24813.699219
"2018-06-05",24800,24800,24800,24800,262835296,24800
"2018-06-06",25146.400391,25146.400391,25146.400391,25146.400391,256194935,25146.400391
"2018-06-07",25241.400391,25241.400391,25241.400391,25241.400391,296208899,25241.400391
"2018-06-08",25316.5,25316.5,25316.5,25316.5,264511985,25316.5
"2018-06-11",25322.300781,25322.300781,25322.300781,25322.300781,230414456,25322.300781
"2018-06-12",25320.699219,25320.699219,25320.699219,25320.699219,224643667,25320.699219
"2018-06-13",25201.199219,25201.199219,25201.199219,25201.199219,273253206,25201.199219
"2018-06-14",25175.300781,25175.300781,25175.300781,25175.300781,284625051,25175.300781
"2018-06-15",25090.5,25090.5,25090.5,25090.5,428399016,25090.5
"2018-06-18",24987.5,24987.5,24987.5,24987.5,275880960,24987.5
"2018-06-19",24700.199219,24700.199219,24700.199219,24700.199219,310727970,24700.199219
"2018-06-20",24657.800781,24657.800781,24657.800781,24657.800781,312731529,24657.800781
"2018-06-21",24461.699219,24461.699219,24461.699219,24461.699219,306150500,24461.699219
"2018-06-22",24580.900391,24580.900391,24580.900391,24580.900391,284499897,24580.900391
"2018-06-25",24252.800781,24252.800781,24252.800781,24252.800781,369929236,24252.800781
"2018-06-26",24283.099609,24283.099609,24283.099609,24283.099609,253440808,24283.099609
"2018-06-27",24117.599609,24117.599609,24117.599609,24117.599609,270503172,24117.599609
"2018-06-28",24216,24216,24216,24216,270982601,24216
"2018-06-29",24271.400391,24271.400391,24271.400391,24271.400391,260247308,24271.400391
"2018-07-02",24307.199219,24307.199219,24307.199219,24307.199219,211720172,24307.199219
"2018-07-03",24174.800781,24174.800781,24174.800781,24174.800781,160955003,24174.800781
"2018-07-05",24356.699219,24356.699219,24356.699219,24356.699219,201901567,24356.699219
"2018-07-06",24456.5,24456.5,24456.5,24456.5,185637935,24456.5
"2018-07-09",24776.599609,24776.599609,24776.599609,24776.599609,202737561,24776.599609
"2018-07-10",24919.699219,24919.699219,24919.699219,24919.699219,199272852,24919.699219
"2018-07-11",24700.400391,24700.400391,24700.400391,24700.400391,207807236,24700.400391
"2018-07-12",24924.900391,24924.900391,24924.900391,24924.900391,195989760,24924.900391
"2018-07-13",25019.400391,25019.400391,25019.400391,25019.400391,219740899,25019.400391
"2018-07-16",25064.400391,25064.400391,25064.400391,25064.400391,194193915,25064.400391
"2018-07-17",25119.900391,25119.900391,25119.900391,25119.900391,214575738,25119.900391
"2018-07-18",25199.300781,25199.300781,25199.300781,25199.300781,209860447,25199.300781
"2018-07-19",25064.5,25064.5,25064.5,25064.5,237909233,25064.5
"2018-07-20",25058.099609,25058.099609,25058.099609,25058.099609,228568764,25058.099609
"2018-07-23",25044.300781,25044.300781,25044.300781,25044.300781,192756088,25044.300781
"2018-07-24",25241.900391,25241.900391,25241.900391,25241.900391,239402351,25241.900391
"2018-07-25",25414.099609,25414.099609,25414.099609,25414.099609,238433780,25414.099609
"2018-07-26",25527.099609,25527.099609,25527.099609,25527.099609,237812678,25527.099609
"2018-07-27",25451.099609,25451.099609,25451.099609,25451.099609,298782500,25451.099609
"2018-07-30",25306.800781,25306.800781,25306.800781,25306.800781,264161792,25306.800781
"2018-07-31",25415.199219,25415.199219,25415.199219,25415.199219,279603253,25415.199219
"2018-08-01",25333.800781,25333.800781,25333.800781,25333.800781,283036200,25333.800781
"2018-08-02",25326.199219,25326.199219,25326.199219,25326.199219,274336245,25326.199219
"2018-08-03",25462.599609,25462.599609,25462.599609,25462.599609,199405001,25462.599609
"2018-08-06",25502.199219,25502.199219,25502.199219,25502.199219,197227919,25502.199219
"2018-08-07",25628.900391,25628.900391,25628.900391,25628.900391,200865519,25628.900391
"2018-08-08",25583.800781,25583.800781,25583.800781,25583.800781,185013531,25583.800781
"2018-08-09",25509.199219,25509.199219,25509.199219,25509.199219,186828589,25509.199219
"2018-08-10",25313.099609,25313.099609,25313.099609,25313.099609,197109811,25313.099609
